doi,n_xyz_total,n_xyz_matched,n_leaves_total,n_leaves_with_any_label
10.1002/ejic.202200737,5,0,1,0
10.1002/ejic.202200738,5,0,1,0
10.1002/ejic.202200767,24,0,1,0
10.1002/ejic.202200772,21,0,1,0
10.1002/ejic.202200781,8,0,1,0
10.1002/ejic.202200784,61,0,1,0
10.1002/ejic.202300011,7,7,1,1
10.1002/ejic.202300022,18,0,1,0
10.1002/ejic.202300023,4,0,1,0
10.1002/ejic.202300060,9,0,1,0
10.1002/ejic.202300064,4,0,1,0
10.1002/ejic.202300078,29,0,1,0
10.1002/ejic.202300091,2,0,1,0
10.1002/ejic.202300099,2,0,1,0
10.1002/ejic.202300102,76,0,1,0
10.1002/ejic.202300142,1,1,1,1
10.1002/ejic.202300152,2,0,1,0
10.1002/ejic.202300157,7,0,1,0
10.1002/ejic.202300167,7,0,1,0
10.1002/ejic.202300183,34,0,1,0
10.1002/ejic.202300193,9,0,1,0
10.1002/ejic.202300196,3,0,1,0
10.1002/ejic.202300209,15,0,1,0
10.1002/ejic.202300215,9,0,1,0
10.1002/ejic.202300239,1,0,1,0
10.1002/ejic.202300252,3,0,1,0
10.1002/ejic.202300254,8,0,1,0
10.1002/ejic.202300256,19,0,1,0
10.1002/ejic.202300260,54,0,1,0
10.1002/ejic.202300268,5,0,1,0
10.1002/ejic.202300276,27,0,1,0
10.1002/ejic.202300283,2,0,1,0
10.1002/ejic.202300302,26,0,1,0
10.1002/ejic.202300312,4,0,1,0
10.1002/ejic.202300313,6,0,1,0
10.1002/ejic.202300315,10,0,1,0
10.1002/ejic.202300338,46,0,1,0
10.1002/ejic.202300351,12,0,1,0
10.1002/ejic.202300369,1,0,1,0
10.1002/ejic.202300374,5,0,1,0
10.1002/ejic.202300380,6,0,1,0
10.1002/ejic.202300393,43,0,1,0
10.1002/ejic.202300398,22,0,1,0
10.1002/ejic.202300399,14,0,1,0
10.1002/ejic.202300412,91,0,1,0
10.1002/ejic.202300415,49,0,1,0
10.1002/ejic.202300435,7,0,1,0
10.1002/ejic.202300438,6,0,1,0
10.1002/ejic.202300446,2,0,1,0
10.1002/ejic.202300462,2,0,1,0
10.1002/ejic.202300478,2,0,1,0
10.1002/ejic.202300495,7,0,1,0
10.1002/ejic.202300506,41,0,1,0
10.1002/ejic.202300513,2,0,1,0
10.1002/ejic.202300536,116,0,1,0
10.1002/ejic.202300560,30,0,1,0
10.1002/ejic.202300567,4,0,1,0
10.1002/ejic.202300568,1,0,1,0
10.1002/ejic.202300595,8,0,1,0
10.1002/ejic.202300596,97,0,1,0
10.1002/ejic.202300598,4,0,1,0
10.1002/ejic.202300609,3,0,1,0
10.1002/ejic.202300610,35,0,1,0
10.1002/ejic.202300616,3,0,1,0
10.1002/ejic.202300622,4,0,1,0
10.1002/ejic.202300635,4,0,1,0
10.1002/ejic.202300643,4,0,1,0
10.1002/ejic.202300649,3,0,1,0
10.1002/ejic.202300650,2,0,1,0
10.1002/ejic.202300695,6,0,1,0
10.1002/ejic.202300730,8,0,1,0
10.1002/ejic.202300744,2,0,1,0
10.1002/ejic.202300752,19,2,1,1
10.1002/ejic.202300780,41,0,1,0
10.1002/ejic.202300788,7,0,1,0
10.1002/ejic.202400031,27,0,1,0
10.1002/ejic.202400050,16,0,1,0
10.1002/ejic.202400072,18,0,1,0
10.1002/ejic.202400076,12,0,1,0
10.1002/ejic.202400080,4,0,1,0
10.1002/ejic.202400090,8,0,1,0
10.1002/ejic.202400091,21,0,1,0
10.1002/ejic.202400108,8,0,1,0
10.1002/ejic.202400124,6,0,1,0
10.1002/ejic.202400126,4,0,1,0
10.1002/ejic.202400129,9,0,1,0
10.1002/ejic.202400146,2,0,1,0
10.1002/ejic.202400149,35,0,1,0
10.1002/ejic.202400168,28,0,1,0
10.1002/ejic.202400185,3,0,1,0
10.1002/ejic.202400208,38,0,1,0
10.1002/ejic.202400227,1,0,1,0
10.1002/ejic.202400251,7,0,1,0
10.1002/ejic.202400252,16,0,1,0
10.1002/ejic.202400257,12,0,1,0
10.1002/ejic.202400260,1,0,1,0
10.1002/ejic.202400265,16,0,1,0
10.1002/ejic.202400280,12,0,1,0
10.1002/ejic.202400302,1,0,1,0
10.1002/ejic.202400308,33,0,1,0
10.1002/ejic.202400337,2,0,1,0
10.1002/ejic.202400338,3,0,1,0
10.1002/ejic.202400344,3,0,1,0
10.1002/ejic.202400350,30,0,1,0
10.1002/ejic.202400353,1,0,1,0
10.1002/ejic.202400373,8,0,1,0
10.1002/ejic.202400378,5,0,1,0
10.1002/ejic.202400379,1,0,1,0
10.1002/ejic.202400382,1,0,1,0
10.1002/ejic.202400396,6,0,1,0
10.1002/ejic.202400397,4,0,1,0
10.1002/ejic.202400416,1,0,1,0
10.1002/ejic.202400420,30,0,1,0
10.1002/ejic.202400422,7,0,1,0
10.1002/ejic.202400425,74,71,1,1
10.1002/ejic.202400450,8,0,1,0
10.1002/ejic.202400460,15,0,1,0
10.1002/ejic.202400472,27,0,1,0
10.1002/ejic.202400537,2,0,1,0
10.1002/ejic.202400546,28,0,1,0
10.1002/ejic.202400548,16,0,1,0
10.1002/ejic.202400558,13,13,1,1
10.1002/ejic.202400583,1,0,1,0
10.1002/ejic.202400609,8,0,1,0
10.1002/ejic.202400643,3,0,1,0
10.1002/ejic.202400659,2,0,1,0
10.1002/ejic.202400660,5,0,1,0
10.1002/ejic.202400667,1,0,1,0
10.1002/ejic.202400673,3,0,1,0
10.1002/ejic.202400719,2,0,1,0
10.1002/ejic.202400730,1,0,1,0
10.1002/ejic.202400733,42,0,1,0
10.1002/ejic.202400735,13,0,1,0
10.1002/ejic.202400745,6,0,1,0
10.1002/ejic.202400748,1,0,1,0
10.1002/ejic.202400798,79,0,1,0
10.1002/ejic.202400799,12,0,1,0
10.1002/ejic.202400811,31,0,1,0
10.1002/ejic.202400819,18,0,1,0
10.1002/ejic.202400832,13,0,1,0
10.1002/ejic.202400837,134,0,1,0
10.1002/ejic.202500016,1,0,1,0
10.1002/ejic.202500021,13,0,1,0
10.1002/ejic.202500050,1,0,1,0
10.1002/ejic.202500071,22,0,1,0
10.1002/ejic.202500096,9,0,1,0
10.1002/ejic.202500097,3,0,1,0
10.1002/ejic.202500104,39,0,1,0
10.1002/ejic.202500116,14,0,1,0
10.1002/ejic.202500121,12,0,1,0
10.1002/ejic.202500161,86,0,1,0
10.1002/ejic.202500165,20,0,1,0
10.1002/ejic.202500174,31,0,1,0
10.1002/ejoc.200200584,6,0,1,0
10.1002/ejoc.200200675,16,0,1,0
10.1002/ejoc.200200678,19,0,1,0
10.1002/ejoc.200300104,5,0,1,0
10.1002/ejoc.200300203,13,0,1,0
10.1002/ejoc.200300287,2,0,1,0
10.1002/ejoc.200300292,8,0,1,0
10.1002/ejoc.200300422,20,0,1,0
10.1002/ejoc.200390087,8,0,1,0
10.1002/ejoc.200390204,79,0,1,0
10.1002/ejoc.200400001,12,0,1,0
10.1002/ejoc.200400128,44,0,1,0
10.1002/ejoc.200400343,5,0,1,0
10.1002/ejoc.200400447,54,0,1,0
10.1002/ejoc.200400764,6,0,1,0
10.1002/ejoc.200500007,14,0,1,0
10.1002/ejoc.200500010,25,0,1,0
10.1002/ejoc.200500083,4,0,1,0
10.1002/ejoc.200500668,9,0,1,0
10.1002/ejoc.200500809,18,0,1,0
10.1002/ejoc.200600049,4,0,1,0
10.1002/ejoc.200600125,14,0,1,0
10.1002/ejoc.200600239,10,0,1,0
10.1002/ejoc.200600257,19,0,1,0
10.1002/ejoc.200600364,5,0,1,0
10.1002/ejoc.200600443,5,0,1,0
10.1002/ejoc.200600543,3,0,1,0
10.1002/ejoc.200600901,8,0,1,0
10.1002/ejoc.200601114,20,0,1,0
10.1002/ejoc.200700112,55,0,1,0
10.1002/ejoc.200700113,3,0,1,0
10.1002/ejoc.200700147,16,0,1,0
10.1002/ejoc.200700162,6,0,1,0
10.1002/ejoc.200700267,10,0,1,0
10.1002/ejoc.200700290,5,0,1,0
10.1002/ejoc.200700378,6,0,1,0
10.1002/ejoc.200700402,27,0,1,0
10.1002/ejoc.200700547,42,0,1,0
10.1002/ejoc.200700565,78,0,1,0
10.1002/ejoc.200700805,12,0,1,0
10.1002/ejoc.200700926,8,0,1,0
10.1002/ejoc.200700953,23,0,1,0
10.1002/ejoc.200701096,18,0,1,0
10.1002/ejoc.200701101,4,0,1,0
10.1002/ejoc.200701177,12,0,1,0
10.1002/ejoc.200701217,30,0,1,0
10.1002/ejoc.200800140,8,0,1,0
10.1002/ejoc.200800337,41,0,1,0
10.1002/ejoc.200800422,6,0,1,0
10.1002/ejoc.200800530,6,0,1,0
10.1002/ejoc.200800710,8,0,1,0
10.1002/ejoc.200800815,25,0,1,0
10.1002/ejoc.200900044,1,0,1,0
10.1002/ejoc.200900051,18,0,1,0
10.1002/ejoc.200900159,8,0,1,0
10.1002/ejoc.200900264,13,0,1,0
10.1002/ejoc.200900338,3,0,1,0
10.1002/ejoc.200900378,48,0,1,0
10.1002/ejoc.200900479,347,0,1,0
10.1002/ejoc.200900486,24,0,1,0
10.1002/ejoc.200900600,30,0,1,0
10.1002/ejoc.200900689,18,0,1,0
10.1002/ejoc.200900774,10,0,1,0
10.1002/ejoc.200900775,8,0,1,0
10.1002/ejoc.200900800,21,0,1,0
10.1002/ejoc.200900835,8,0,1,0
10.1002/ejoc.200900850,12,0,1,0
10.1002/ejoc.200900880,25,0,1,0
10.1002/ejoc.200900932,1,0,1,0
10.1002/ejoc.200901133,3,0,1,0
10.1002/ejoc.200901159,2,0,1,0
10.1002/ejoc.200901212,116,0,1,0
10.1002/ejoc.200901245,5,0,1,0
10.1002/ejoc.200901315,2,1,1,1
10.1002/ejoc.200901325,242,0,1,0
10.1002/ejoc.200901440,24,0,1,0
10.1002/ejoc.200901468,1,0,1,0
10.1002/ejoc.200901520,3,3,1,1
10.1002/ejoc.201000046,2,0,1,0
10.1002/ejoc.201000054,5,0,1,0
10.1002/ejoc.201000096,7,0,1,0
10.1002/ejoc.201000153,4,0,1,0
10.1002/ejoc.201000184,31,0,1,0
10.1002/ejoc.201000212,5,0,1,0
10.1002/ejoc.201000236,68,0,1,0
10.1002/ejoc.201000479,54,0,1,0
10.1002/ejoc.201000486,6,0,1,0
10.1002/ejoc.201000507,12,0,1,0
10.1002/ejoc.201000531,17,0,1,0
10.1002/ejoc.201000579,19,0,1,0
10.1002/ejoc.201000738,35,0,1,0
10.1002/ejoc.201000774,73,0,1,0
10.1002/ejoc.201000792,6,0,1,0
10.1002/ejoc.201000816,1,0,1,0
10.1002/ejoc.201000828,57,56,1,1
10.1002/ejoc.201000922,8,0,1,0
10.1002/ejoc.201001132,85,0,1,0
10.1002/ejoc.201001335,2,0,1,0
10.1002/ejoc.201001365,93,0,1,0
10.1002/ejoc.201001392,2,0,1,0
10.1002/ejoc.201001459,12,12,1,1
10.1002/ejoc.201001466,61,0,1,0
10.1002/ejoc.201001525,4,0,1,0
10.1002/ejoc.201001565,4,0,1,0
10.1002/ejoc.201001611,5,0,1,0
10.1002/ejoc.201001680,24,0,1,0
10.1002/ejoc.201001717,6,6,1,1
10.1002/ejoc.201100030,3,0,1,0
10.1002/ejoc.201100162,45,0,1,0
10.1002/ejoc.201100206,40,0,1,0
10.1002/ejoc.201100222,24,0,1,0
10.1002/ejoc.201100275,20,0,1,0
10.1002/ejoc.201100280,24,8,1,1
10.1002/ejoc.201100300,57,0,1,0
10.1002/ejoc.201100414,1,0,1,0
10.1002/ejoc.201100529,63,62,1,1
10.1002/ejoc.201100621,30,0,1,0
10.1002/ejoc.201100695,25,0,1,0
10.1002/ejoc.201100714,65,0,1,0
10.1002/ejoc.201100789,17,0,1,0
10.1002/ejoc.201100832,3,0,1,0
10.1002/ejoc.201100874,38,0,1,0
10.1002/ejoc.201100899,17,0,1,0
10.1002/ejoc.201101008,23,0,1,0
10.1002/ejoc.201101122,1,0,1,0
10.1002/ejoc.201101243,15,0,1,0
10.1002/ejoc.201101332,7,0,1,0
10.1002/ejoc.201101378,6,0,1,0
10.1002/ejoc.201101584,5,0,1,0
10.1002/ejoc.201101690,9,0,1,0
10.1002/ejoc.201101730,7,0,1,0
10.1002/ejoc.201101736,1,0,1,0
10.1002/ejoc.201200111,1,0,1,0
10.1002/ejoc.201200112,2,0,1,0
10.1002/ejoc.201200121,31,0,1,0
10.1002/ejoc.201200140,3,0,1,0
10.1002/ejoc.201200146,18,0,1,0
10.1002/ejoc.201200195,3,0,1,0
10.1002/ejoc.201200257,21,0,1,0
10.1002/ejoc.201200277,4,0,1,0
10.1002/ejoc.201200338,18,0,1,0
10.1002/ejoc.201200363,34,0,1,0
10.1002/ejoc.201200386,8,1,1,1
10.1002/ejoc.201200405,40,0,1,0
10.1002/ejoc.201200414,7,0,1,0
10.1002/ejoc.201200641,2,0,1,0
10.1002/ejoc.201200644,5,0,1,0
10.1002/ejoc.201200739,77,0,1,0
10.1002/ejoc.201200765,1,0,1,0
10.1002/ejoc.201200801,10,0,1,0
10.1002/ejoc.201200818,7,0,1,0
10.1002/ejoc.201200829,11,0,1,0
10.1002/ejoc.201200873,16,0,1,0
10.1002/ejoc.201200958,7,0,1,0
10.1002/ejoc.201200960,12,0,1,0
10.1002/ejoc.201200992,61,0,1,0
10.1002/ejoc.201201036,35,0,1,0
10.1002/ejoc.201201046,15,0,1,0
10.1002/ejoc.201201051,7,0,1,0
10.1002/ejoc.201201056,9,0,1,0
10.1002/ejoc.201201085,2,0,1,0
10.1002/ejoc.201201116,4,0,1,0
10.1002/ejoc.201201148,5,0,1,0
10.1002/ejoc.201201152,123,0,1,0
10.1002/ejoc.201201186,135,0,1,0
10.1002/ejoc.201201220,9,0,1,0
10.1002/ejoc.201201223,6,0,1,0
10.1002/ejoc.201201258,25,0,1,0
10.1002/ejoc.201201300,20,0,1,0
10.1002/ejoc.201201308,4,0,1,0
10.1002/ejoc.201201325,5,0,1,0
10.1002/ejoc.201201370,5,0,1,0
10.1002/ejoc.201201594,9,0,1,0
10.1002/ejoc.201201643,8,0,1,0
10.1002/ejoc.201201714,1,0,1,0
10.1002/ejoc.201201725,36,0,1,0
10.1002/ejoc.201201738,48,0,1,0
10.1002/ejoc.201201754,34,0,1,0
10.1002/ejoc.201300035,9,9,1,1
10.1002/ejoc.201300208,9,0,1,0
10.1002/ejoc.201300229,1,0,1,0
10.1002/ejoc.201300260,8,0,1,0
10.1002/ejoc.201300337,119,0,1,0
10.1002/ejoc.201300377,5,0,1,0
10.1002/ejoc.201300407,12,0,1,0
10.1002/ejoc.201300430,3,0,1,0
10.1002/ejoc.201300492,16,0,1,0
10.1002/ejoc.201300511,22,0,1,0
10.1002/ejoc.201300541,6,0,1,0
10.1002/ejoc.201300607,7,0,1,0
10.1002/ejoc.201300728,14,0,1,0
10.1002/ejoc.201300757,1,0,1,0
10.1002/ejoc.201300796,14,0,1,0
10.1002/ejoc.201300836,26,26,1,1
10.1002/ejoc.201300868,14,0,1,0
10.1002/ejoc.201300934,2,0,1,0
10.1002/ejoc.201300935,11,0,1,0
10.1002/ejoc.201301054,12,0,1,0
10.1002/ejoc.201301085,15,0,1,0
10.1002/ejoc.201301137,4,0,1,0
10.1002/ejoc.201301182,2,0,1,0
10.1002/ejoc.201301301,3,0,1,0
10.1002/ejoc.201301318,16,0,1,0
10.1002/ejoc.201301378,1,1,1,1
10.1002/ejoc.201301460,13,0,1,0
10.1002/ejoc.201301509,12,0,1,0
10.1002/ejoc.201301529,13,0,1,0
10.1002/ejoc.201301538,6,0,1,0
10.1002/ejoc.201301587,8,0,1,0
10.1002/ejoc.201301603,59,0,1,0
10.1002/ejoc.201301683,11,0,1,0
10.1002/ejoc.201301730,26,0,1,0
10.1002/ejoc.201301760,6,0,1,0
10.1002/ejoc.201301922,47,0,1,0
10.1002/ejoc.201400112,101,0,1,0
10.1002/ejoc.201400159,30,0,1,0
10.1002/ejoc.201402218,2,0,1,0
10.1002/ejoc.201402224,11,0,1,0
10.1002/ejoc.201402263,73,73,1,1
10.1002/ejoc.201402438,33,0,1,0
10.1002/ejoc.201402509,14,0,1,0
10.1002/ejoc.201402540,4,0,1,0
10.1002/ejoc.201402551,29,0,1,0
10.1002/ejoc.201402741,6,0,1,0
10.1002/ejoc.201402762,2,1,1,1
10.1002/ejoc.201402842,14,0,1,0
10.1002/ejoc.201402958,5,0,1,0
10.1002/ejoc.201403169,12,0,1,0
10.1002/ejoc.201403189,4,0,1,0
10.1002/ejoc.201403214,19,0,1,0
10.1002/ejoc.201403252,7,0,1,0
10.1002/ejoc.201403297,3,0,1,0
10.1002/ejoc.201403405,27,0,1,0
10.1002/ejoc.201403415,6,0,1,0
10.1002/ejoc.201403457,16,0,1,0
10.1002/ejoc.201403521,13,0,1,0
10.1002/ejoc.201403572,33,0,1,0
10.1002/ejoc.201403582,2,0,1,0
10.1002/ejoc.201403678,1,0,1,0
10.1002/ejoc.201500004,2,0,1,0
10.1002/ejoc.201500071,8,0,1,0
10.1002/ejoc.201500120,8,0,1,0
10.1002/ejoc.201500139,19,0,1,0
10.1002/ejoc.201500205,20,0,1,0
10.1002/ejoc.201500260,2,0,1,0
10.1002/ejoc.201500269,9,0,1,0
10.1002/ejoc.201500270,27,0,1,0
10.1002/ejoc.201500295,32,0,1,0
10.1002/ejoc.201500329,71,0,1,0
10.1002/ejoc.201500391,7,0,1,0
10.1002/ejoc.201500393,54,0,1,0
10.1002/ejoc.201500421,4,0,1,0
10.1002/ejoc.201500447,116,0,1,0
10.1002/ejoc.201500462,43,0,1,0
10.1002/ejoc.201500600,12,0,1,0
10.1002/ejoc.201500604,1,0,1,0
10.1002/ejoc.201500615,1,0,1,0
10.1002/ejoc.201500647,58,0,1,0
10.1002/ejoc.201500749,28,0,1,0
10.1002/ejoc.201500838,8,0,1,0
10.1002/ejoc.201500840,11,0,1,0
10.1002/ejoc.201500853,32,0,1,0
10.1002/ejoc.201500863,3,0,1,0
10.1002/ejoc.201500973,28,0,1,0
10.1002/ejoc.201501007,8,0,1,0
10.1002/ejoc.201501042,27,0,1,0
10.1002/ejoc.201501073,25,0,1,0
10.1002/ejoc.201501085,28,0,1,0
10.1002/ejoc.201501098,41,0,1,0
10.1002/ejoc.201501121,1,0,1,0
10.1002/ejoc.201501123,5,0,1,0
10.1002/ejoc.201501132,1,0,1,0
10.1002/ejoc.201501135,6,0,1,0
10.1002/ejoc.201501153,31,0,1,0
10.1002/ejoc.201501208,94,0,1,0
10.1002/ejoc.201501270,2,0,1,0
10.1002/ejoc.201501319,12,0,1,0
10.1002/ejoc.201501457,2,0,1,0
10.1002/ejoc.201501515,3,0,1,0
10.1002/ejoc.201501584,3,0,1,0
10.1002/ejoc.201600113,12,0,1,0
10.1002/ejoc.201600166,3,0,1,0
10.1002/ejoc.201600235,4,0,1,0
10.1002/ejoc.201600256,6,0,1,0
10.1002/ejoc.201600318,2,0,1,0
10.1002/ejoc.201600349,61,0,1,0
10.1002/ejoc.201600366,1,0,1,0
10.1002/ejoc.201600372,12,2,1,1
10.1002/ejoc.201600394,4,0,1,0
10.1002/ejoc.201600407,1,0,1,0
10.1002/ejoc.201600462,10,0,1,0
10.1002/ejoc.201600468,1,0,1,0
10.1002/ejoc.201600530,14,13,1,1
10.1002/ejoc.201600567,8,0,1,0
10.1002/ejoc.201600584,1,0,1,0
10.1002/ejoc.201600588,3,0,1,0
10.1002/ejoc.201600616,15,3,1,1
10.1002/ejoc.201600701,18,0,1,0
10.1002/ejoc.201600767,14,0,1,0
10.1002/ejoc.201600774,79,0,1,0
10.1002/ejoc.201600792,4,0,1,0
10.1002/ejoc.201600836,63,0,1,0
10.1002/ejoc.201600891,34,0,1,0
10.1002/ejoc.201600926,8,0,1,0
10.1002/ejoc.201600995,1,0,1,0
10.1002/ejoc.201601003,13,0,1,0
10.1002/ejoc.201601111,101,0,1,0
10.1002/ejoc.201601146,1,0,1,0
10.1002/ejoc.201601300,56,0,1,0
10.1002/ejoc.201601349,2,0,1,0
10.1002/ejoc.201601381,1,1,1,1
10.1002/ejoc.201601435,8,0,1,0
10.1002/ejoc.201601572,28,0,1,0
10.1002/ejoc.201601579,26,0,1,0
10.1002/ejoc.201601607,38,0,1,0
10.1002/ejoc.201601610,22,0,1,0
10.1002/ejoc.201601648,9,0,1,0
10.1002/ejoc.201700033,8,0,1,0
10.1002/ejoc.201700084,27,0,1,0
10.1002/ejoc.201700089,168,0,1,0
10.1002/ejoc.201700102,11,0,1,0
10.1002/ejoc.201700109,1,0,1,0
10.1002/ejoc.201700127,180,90,1,1
10.1002/ejoc.201700227,1,0,1,0
10.1002/ejoc.201700355,2,0,1,0
10.1002/ejoc.201700393,4,0,1,0
10.1002/ejoc.201700411,34,0,1,0
10.1002/ejoc.201700437,22,0,1,0
10.1002/ejoc.201700451,9,0,1,0
10.1002/ejoc.201700494,42,0,1,0
10.1002/ejoc.201700518,32,0,1,0
10.1002/ejoc.201700537,37,0,1,0
10.1002/ejoc.201700562,18,0,1,0
10.1002/ejoc.201700577,80,0,1,0
10.1002/ejoc.201700630,3,0,1,0
10.1002/ejoc.201700679,6,0,1,0
10.1002/ejoc.201700692,98,0,1,0
10.1002/ejoc.201700732,9,0,1,0
10.1002/ejoc.201700760,32,0,1,0
10.1002/ejoc.201700769,13,0,1,0
10.1002/ejoc.201700816,6,0,1,0
10.1002/ejoc.201700896,18,0,1,0
10.1002/ejoc.201700912,2,2,1,1
10.1002/ejoc.201700921,2,0,1,0
10.1002/ejoc.201700947,7,0,1,0
10.1002/ejoc.201700959,43,0,1,0
10.1002/ejoc.201701003,1,0,1,0
10.1002/ejoc.201701010,53,0,1,0
10.1002/ejoc.201701045,4,0,1,0
10.1002/ejoc.201701058,18,0,1,0
10.1002/ejoc.201701085,24,0,1,0
10.1002/ejoc.201701109,13,0,1,0
10.1002/ejoc.201701212,7,0,1,0
10.1002/ejoc.201701235,1,0,1,0
10.1002/ejoc.201701249,81,0,1,0
10.1002/ejoc.201701253,8,0,1,0
10.1002/ejoc.201701266,19,0,1,0
10.1002/ejoc.201701285,5,0,1,0
10.1002/ejoc.201701307,30,0,1,0
10.1002/ejoc.201701320,18,0,1,0
10.1002/ejoc.201701338,27,0,1,0
10.1002/ejoc.201701350,1,0,1,0
10.1002/ejoc.201701439,7,0,1,0
10.1002/ejoc.201701452,8,0,1,0
10.1002/ejoc.201701475,90,0,1,0
10.1002/ejoc.201701538,42,0,1,0
10.1002/ejoc.201701659,29,0,1,0
10.1002/ejoc.201701671,5,0,1,0
10.1002/ejoc.201701725,1,0,1,0
10.1002/ejoc.201701783,7,0,1,0
10.1002/ejoc.201800100,161,0,1,0
10.1002/ejoc.201800119,74,0,1,0
10.1002/ejoc.201800161,4,0,1,0
10.1002/ejoc.201800202,1,0,1,0
10.1002/ejoc.201800230,21,0,1,0
10.1002/ejoc.201800257,43,0,1,0
10.1002/ejoc.201800261,69,69,1,1
10.1002/ejoc.201800277,8,0,1,0
10.1002/ejoc.201800300,6,0,1,0
10.1002/ejoc.201800305,1,0,1,0
10.1002/ejoc.201800310,12,0,1,0
10.1002/ejoc.201800314,1,0,1,0
10.1002/ejoc.201800318,5,0,1,0
10.1002/ejoc.201800340,51,0,1,0
10.1002/ejoc.201800364,9,0,1,0
10.1002/ejoc.201800424,6,0,1,0
10.1002/ejoc.201800453,23,0,1,0
10.1002/ejoc.201800462,25,0,1,0
10.1002/ejoc.201800472,7,0,1,0
10.1002/ejoc.201800481,6,0,1,0
10.1002/ejoc.201800508,1,0,1,0
10.1002/ejoc.201800528,32,0,1,0
10.1002/ejoc.201800535,3,0,1,0
10.1002/ejoc.201800544,12,0,1,0
10.1002/ejoc.201800547,14,0,1,0
10.1002/ejoc.201800553,4,0,1,0
10.1002/ejoc.201800594,27,25,1,1
10.1002/ejoc.201800622,3,0,1,0
10.1002/ejoc.201800639,13,13,1,1
10.1002/ejoc.201800643,8,0,1,0
10.1002/ejoc.201800656,57,0,1,0
10.1002/ejoc.201800666,12,0,1,0
10.1002/ejoc.201800753,17,0,1,0
10.1002/ejoc.201800769,1,0,1,0
10.1002/ejoc.201800772,57,0,1,0
10.1002/ejoc.201800787,7,0,1,0
10.1002/ejoc.201800823,29,0,1,0
10.1002/ejoc.201800830,72,0,1,0
10.1002/ejoc.201800835,150,0,1,0
10.1002/ejoc.201800844,98,97,1,1
10.1002/ejoc.201800847,15,0,1,0
10.1002/ejoc.201800860,6,0,1,0
10.1002/ejoc.201800888,19,0,1,0
10.1002/ejoc.201800900,1,0,1,0
10.1002/ejoc.201800901,19,0,1,0
10.1002/ejoc.201801050,10,0,1,0
10.1002/ejoc.201801053,51,51,1,1
10.1002/ejoc.201801062,54,0,1,0
10.1002/ejoc.201801072,5,0,1,0
10.1002/ejoc.201801118,14,0,1,0
10.1002/ejoc.201801124,5,0,1,0
10.1002/ejoc.201801173,57,0,1,0
10.1002/ejoc.201801185,71,0,1,0
10.1002/ejoc.201801186,1,0,1,0
10.1002/ejoc.201801192,6,0,1,0
10.1002/ejoc.201801213,315,0,1,0
10.1002/ejoc.201801216,84,0,1,0
10.1002/ejoc.201801226,38,0,1,0
10.1002/ejoc.201801351,20,0,1,0
10.1002/ejoc.201801508,85,0,1,0
10.1002/ejoc.201801590,24,0,1,0
10.1002/ejoc.201801596,27,0,1,0
10.1002/ejoc.201801645,12,0,1,0
10.1002/ejoc.201801647,17,0,2,0
10.1002/ejoc.201801648,3,0,1,0
10.1002/ejoc.201801691,6,0,1,0
10.1002/ejoc.201801697,9,0,1,0
10.1002/ejoc.201801741,24,0,1,0
10.1002/ejoc.201801763,27,0,1,0
10.1002/ejoc.201900067,32,0,1,0
10.1002/ejoc.201900071,21,0,1,0
10.1002/ejoc.201900084,44,0,1,0
10.1002/ejoc.201900087,41,0,1,0
10.1002/ejoc.201900119,131,0,1,0
10.1002/ejoc.201900131,21,0,1,0
10.1002/ejoc.201900152,5,0,1,0
10.1002/ejoc.201900163,9,0,1,0
10.1002/ejoc.201900171,9,0,1,0
10.1002/ejoc.201900191,9,0,1,0
10.1002/ejoc.201900212,1,0,1,0
10.1002/ejoc.201900259,15,0,1,0
10.1002/ejoc.201900447,6,0,1,0
10.1002/ejoc.201900504,4,0,1,0
10.1002/ejoc.201900548,37,0,1,0
10.1002/ejoc.201900564,5,0,1,0
10.1002/ejoc.201900584,3,0,1,0
10.1002/ejoc.201900631,33,0,1,0
10.1002/ejoc.201900667,381,198,1,1
10.1002/ejoc.201900688,5,0,1,0
10.1002/ejoc.201900715,3,0,1,0
10.1002/ejoc.201900798,46,0,1,0
10.1002/ejoc.201900816,2,0,1,0
10.1002/ejoc.201900827,63,0,1,0
10.1002/ejoc.201900889,18,18,1,1
10.1002/ejoc.201900909,20,0,1,0
10.1002/ejoc.201900914,39,0,1,0
10.1002/ejoc.201900935,3,0,1,0
10.1002/ejoc.201900940,47,0,1,0
10.1002/ejoc.201900949,6,0,1,0
10.1002/ejoc.201900956,12,0,1,0
10.1002/ejoc.201900961,2,0,1,0
10.1002/ejoc.201900986,59,49,1,1
10.1002/ejoc.201900989,3,0,1,0
10.1002/ejoc.201901013,4,0,1,0
10.1002/ejoc.201901033,7,7,1,1
10.1002/ejoc.201901042,16,0,1,0
10.1002/ejoc.201901052,6,0,1,0
10.1002/ejoc.201901053,2,0,1,0
10.1002/ejoc.201901085,3,0,1,0
10.1002/ejoc.201901096,45,0,1,0
10.1002/ejoc.201901108,7,0,1,0
10.1002/ejoc.201901141,160,0,1,0
10.1002/ejoc.201901151,5,0,1,0
10.1002/ejoc.201901161,2,0,1,0
10.1002/ejoc.201901178,12,0,1,0
10.1002/ejoc.201901205,52,0,1,0
10.1002/ejoc.201901363,6,0,1,0
10.1002/ejoc.201901369,36,36,1,1
